"review_id","effect_size_id","within_effect_id","study_author","study_year","study_first_page_number","study_n","estimate","metric","lower_ci","upper_ci","standard_error","standard_deviation","variance","p_value","n_intervention","n_control","number_of_events_in_exposure_for_or_rr","number_of_events_in_comparison_for_or_rr","reverse_code","study_name","converted_metric","r_ci_lower","r_ci_upper","r_estimate","z_estimate","z_ci_lower","z_ci_upper","tar_group"
60339,"60339_001","60339_001_066","Runco","1984","657",32,1.773996382,"Hedge's G",NA,NA,NA,NA,0.167949784,NA,16,16,NA,NA,NA,"Runco 1984","d",NA,NA,0.663573325223913,0.799171476800117,NA,NA,264
60339,"60339_001","60339_001_067","Runco","1984","657",32,0.485999712,"Hedge's G",NA,NA,NA,NA,0.122467481,NA,16,16,NA,NA,NA,"Runco 1984","d",NA,NA,0.236128279836712,0.240669774692249,NA,NA,264
60339,"60339_001","60339_001_068","Runco","1984","657",32,-0.297199266,"Hedge's G",NA,NA,NA,NA,0.120157038,NA,16,16,NA,NA,NA,"Runco 1984","d",NA,NA,-0.146985636892512,-0.148058104515681,NA,NA,264
60339,"60339_001","60339_001_069","Runco","1984","657",32,-2.148738677,"Hedge's G",NA,NA,NA,NA,0.190918765,NA,16,16,NA,NA,NA,"Runco 1984","d",NA,NA,-0.731987376611765,-0.93299535958447,NA,NA,264
60339,"60339_001","60339_001_070","Shawareb","2011","213",76,2.111904108,"Hedge's G",NA,NA,NA,NA,0.080945304,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.726081625843972,0.920389502486863,NA,NA,264
60339,"60339_001","60339_001_071","Shawareb","2011","213",76,1.272906218,"Hedge's G",NA,NA,NA,NA,0.062262089,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.536929216213789,0.599830883058804,NA,NA,264
60339,"60339_001","60339_001_072","Shawareb","2011","213",76,0.575036659,"Hedge's G",NA,NA,NA,NA,0.053777727,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.276323695779482,0.283697456509927,NA,NA,264
60339,"60339_001","60339_001_073","Valkenburg","1997","21",64,0.162248967,"Hedge's G",NA,NA,NA,NA,0.061196663,NA,32,32,NA,NA,NA,"Valkenburg 1997","d",NA,NA,0.0808588464494632,0.0810357635007348,NA,NA,264
60339,"60339_001","60339_001_074","Valkenburg","1997","21",64,0.07836606,"Hedge's G",NA,NA,NA,NA,0.06103898,NA,32,32,NA,NA,NA,"Valkenburg 1997","d",NA,NA,0.0391529855454775,0.0391730105721878,NA,NA,264
60339,"60339_001","60339_001_075","Valkenburg","1997","21",64,-0.298146252,"Hedge's G",NA,NA,NA,NA,0.061685464,NA,32,32,NA,NA,NA,"Valkenburg 1997","d",NA,NA,-0.147443821143705,-0.148526438594585,NA,NA,264
60339,"60339_001","60339_001_076","Valkenburg","1997","21",64,-0.239764526,"Hedge's G",NA,NA,NA,NA,0.061440119,NA,32,32,NA,NA,NA,"Valkenburg 1997","d",NA,NA,-0.119029979311442,-0.119596951244626,NA,NA,264
60339,"60339_001","60339_001_077","Ziegler","2000","141",10,-0.629987204,"Hedge's G",NA,NA,NA,NA,0.346170937,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.300441021828514,-0.310004314085908,NA,NA,264
60339,"60339_001","60339_001_078","Ziegler","2000","141",10,0,"Hedge's G",NA,NA,NA,NA,0.326326743,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,0,0,NA,NA,264
60339,"60339_001","60339_001_079","Ziegler","2000","141",10,-0.537386945,"Hedge's G",NA,NA,NA,NA,0.340765979,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.259489618650951,-0.26556110016744,NA,NA,264
60339,"60339_001","60339_001_080","Ziegler","2000","141",10,-0.558915464,"Hedge's G",NA,NA,NA,NA,0.341946068,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.269145601697266,-0.275942470050278,NA,NA,264
60339,"60339_001","60339_001_081","Ziegler","2000","141",10,-0.571250158,"Hedge's G",NA,NA,NA,NA,0.34264308,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.274641824241536,-0.281877463787393,NA,NA,264
60339,"60339_001","60339_001_082","Ziegler","2000","141",10,-0.421018224,"Hedge's G",NA,NA,NA,NA,0.33518956,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.205994360674256,-0.208984568785541,NA,NA,264
60339,"60339_001","60339_001_083","Ziegler","2000","141",10,0.762514587,"Hedge's G",NA,NA,NA,NA,0.355398168,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,0.356244115931987,0.372577443280016,NA,NA,264
60339,"60339_001","60339_001_084","Ziegler","2000","141",10,-0.524755376,"Hedge's G",NA,NA,NA,NA,0.340095153,NA,5,5,NA,NA,NA,"Ziegler 2000","d",NA,NA,-0.253787445848923,-0.259456860576122,NA,NA,264
60339,"60339_001","60339_001_085","Zivkovic","2015","132",40,1.427612924,"Hedge's G",NA,NA,NA,NA,0.121541945,NA,20,20,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.580979873502925,0.663940576764263,NA,NA,264
60339,"60339_001","60339_001_086","Zivkovic","2015","132",40,-1.128076615,"Hedge's G",NA,NA,NA,NA,0.111972923,NA,20,20,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.491278729088817,-0.537744486561674,NA,NA,264
60339,"60339_001","60339_001_087","Zivkovic","2015","132",40,0.979752605,"Hedge's G",NA,NA,NA,NA,0.108064902,NA,20,20,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.439925668465628,0.472138631156567,NA,NA,264
60339,"60339_001","60339_001_088","Zivkovic","2015","132",269,1.729647927,"Hedge's G",NA,NA,NA,NA,0.020357156,NA,138,131,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.654134234201418,0.782491144972497,NA,NA,264
60339,"60339_001","60339_001_089","Zivkovic","2015","132",269,-0.466457068,"Hedge's G",NA,NA,NA,NA,0.015200836,NA,138,131,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.227132823916851,-0.231164242554624,NA,NA,264
60339,"60339_001","60339_001_090","Zivkovic","2015","132",269,-0.234162836,"Hedge's G",NA,NA,NA,NA,0.014898327,NA,138,131,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.116287095736401,-0.116815561572466,NA,NA,264
60339,"60339_001","60339_001_091","Zivkovic","2015","132",472,2.118225646,"Hedge's G",NA,NA,NA,NA,0.013203015,NA,240,232,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.727106779481119,0.92256116032784,NA,NA,264
60339,"60339_001","60339_001_092","Zivkovic","2015","132",472,-1.695053669,"Hedge's G",NA,NA,NA,NA,0.011493616,NA,240,232,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.646552422780199,-0.76935188114845,NA,NA,264
60339,"60339_001","60339_001_093","Zivkovic","2015","132",472,0.544104308,"Hedge's G",NA,NA,NA,NA,0.008763576,NA,240,232,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.26251101199635,0.268803363451399,NA,NA,264
60339,"60339_001","60339_001_094","Zivkovic","2015","132",126,0.895373677,"Hedge's G",NA,NA,NA,NA,0.034551627,NA,64,62,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.40860820336545,0.433939334919553,NA,NA,264
60339,"60339_001","60339_001_095","Zivkovic","2015","132",126,-1.648004618,"Hedge's G",NA,NA,NA,NA,0.042147758,NA,64,62,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.635924698028574,-0.751301384107121,NA,NA,264
60339,"60339_001","60339_001_096","Zivkovic","2015","132",126,0.773986458,"Hedge's G",NA,NA,NA,NA,0.033747504,NA,64,62,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.360910118990812,0.377931928355082,NA,NA,264
60339,"60339_001","60339_001_097","Zivkovic","2015","132",483,1.4661411,"Hedge's G",NA,NA,NA,NA,0.010488952,NA,249,234,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.591225835111002,0.679548562096589,NA,NA,264
60339,"60339_001","60339_001_098","Zivkovic","2015","132",483,-1.66096164,"Hedge's G",NA,NA,NA,NA,0.011119618,NA,249,234,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.638888412487157,-0.756293238246436,NA,NA,264
60339,"60339_001","60339_001_099","Zivkovic","2015","132",483,1.118936583,"Hedge's G",NA,NA,NA,NA,0.00955981,NA,249,234,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.488250082839441,0.533760102514626,NA,NA,264
60339,"60339_001","60339_001_100","Zivkovic","2015","132",717,1.429623268,"Hedge's G",NA,NA,NA,NA,0.006992629,NA,361,356,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.581521465912295,0.664758509838308,NA,NA,264
60339,"60339_001","60339_001_101","Zivkovic","2015","132",717,-1.224117092,"Hedge's G",NA,NA,NA,NA,0.006612323,NA,361,356,NA,NA,NA,"Zivkovic 2015","d",NA,NA,-0.522038246291074,-0.579137475473042,NA,NA,264
60339,"60339_001","60339_001_102","Zivkovic","2015","132",717,1.650184231,"Hedge's G",NA,NA,NA,NA,0.007466329,NA,361,356,NA,NA,NA,"Zivkovic 2015","d",NA,NA,0.636425231101043,0.752142218585747,NA,NA,264
60339,"60339_001","60339_001_103","Chang","2014","397",409,1.334534726,"Hedge's G",NA,NA,NA,NA,0.012580966,NA,256,153,NA,NA,NA,"Chang 2014","d",NA,NA,0.555046074353228,0.625644857525064,NA,NA,264
60339,"60339_001","60339_001_104","Chang","2014","397",409,1.028100799,"Hedge's G",NA,NA,NA,NA,0.01169589,NA,256,153,NA,NA,NA,"Chang 2014","d",NA,NA,0.457182497160697,0.49374344043667,NA,NA,264
60339,"60339_001","60339_001_105","Chang","2014","397",409,1.470283958,"Hedge's G",NA,NA,NA,NA,0.013046433,NA,256,153,NA,NA,NA,"Chang 2014","d",NA,NA,0.592310884441391,0.68121835711272,NA,NA,264
60339,"60339_001","60339_001_106","Chang","2014","397",409,0.938266749,"Hedge's G",NA,NA,NA,NA,0.011479941,NA,256,153,NA,NA,NA,"Chang 2014","d",NA,NA,0.424718409797148,0.453434911500724,NA,NA,264
60339,"60339_001","60339_001_107","Fard","2013","9",50,1.255788979,"Hedge's G",NA,NA,NA,NA,0.093276707,NA,25,25,NA,NA,NA,"Fard 2013","d",NA,NA,0.531760547611098,0.592596611048272,NA,NA,264
60339,"60339_001","60339_001_108","Fard","2013","9",50,-0.838540228,"Hedge's G",NA,NA,NA,NA,0.084538144,NA,25,25,NA,NA,NA,"Fard 2013","d",NA,NA,-0.386660225913523,-0.407867178347387,NA,NA,264
60339,"60339_001","60339_001_109","Fard","2013","9",50,0.808017591,"Hedge's G",NA,NA,NA,NA,0.084035572,NA,25,25,NA,NA,NA,"Fard 2013","d",NA,NA,0.374592700056742,0.393754815342195,NA,NA,264
60339,"60339_001","60339_001_110","Fard","2013","9",50,0.796824115,"Hedge's G",NA,NA,NA,NA,0.083855934,NA,25,25,NA,NA,NA,"Fard 2013","d",NA,NA,0.370118626294312,0.388560548829567,NA,NA,264
60339,"60339_001","60339_001_111","Fard","2013","9",50,1.515657975,"Hedge's G",NA,NA,NA,NA,0.100478838,NA,25,25,NA,NA,NA,"Fard 2013","d",NA,NA,0.603985909602561,0.699398605708821,NA,NA,264
60339,"60339_001","60339_001_112","Kara","2013","28",90,1.314666667,"Hedge's G",NA,NA,NA,NA,0.053289893,NA,45,45,NA,NA,NA,"Kara 2013","d",NA,NA,0.549289045467702,0.61736259467312,NA,NA,264
60339,"60339_001","60339_001_113","Kim","2013","171",119,0.357977488,"Hedge's G",NA,NA,NA,NA,0.033742507,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.176188716939225,0.178046555452187,NA,NA,264
60339,"60339_001","60339_001_114","Kim","2013","171",119,0.247789096,"Hedge's G",NA,NA,NA,NA,0.033462052,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.122954474831721,0.12357975694719,NA,NA,264
60339,"60339_001","60339_001_115","Kim","2013","171",119,-0.36226483,"Hedge's G",NA,NA,NA,NA,0.033755482,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,-0.178232205316481,-0.18015629806112,NA,NA,264
60339,"60339_001","60339_001_116","Kim","2013","171",119,0.155552602,"Hedge's G",NA,NA,NA,NA,0.033305737,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.0775421225299352,0.0776981002279464,NA,NA,264
60339,"60339_001","60339_001_117","Kim","2013","171",119,1.053755034,"Hedge's G",NA,NA,NA,NA,0.037869616,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.46613555348466,0.505121690886415,NA,NA,264
60339,"60339_001","60339_001_118","Kim","2013","171",119,0.389372765,"Hedge's G",NA,NA,NA,NA,0.033841093,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.191098481599532,0.193477038478921,NA,NA,264
60339,"60339_001","60339_001_119","Kim","2013","171",119,-1.90231866,"Hedge's G",NA,NA,NA,NA,0.048409181,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,-0.689190872761718,-0.846412967386938,NA,NA,264
60339,"60339_001","60339_001_120","Kim","2013","171",119,0.297509801,"Hedge's G",NA,NA,NA,NA,0.03357597,NA,61,58,NA,NA,NA,"Kim 2013","d",NA,NA,0.147135894799436,0.14821168386333,NA,NA,264
60339,"60339_001","60339_001_121","Kim","2013","171",30,0.701350085,"Hedge's G",NA,NA,NA,NA,0.144084764,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.330917857499302,0.3438586325081,NA,NA,264
60339,"60339_001","60339_001_122","Kim","2013","171",30,0.589374187,"Hedge's G",NA,NA,NA,NA,0.141675931,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.28266901915306,0.290580502027562,NA,NA,264
60339,"60339_001","60339_001_123","Kim","2013","171",30,0.067681074,"Hedge's G",NA,NA,NA,NA,0.135962911,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.0338211768406114,0.0338340813975642,NA,NA,264
60339,"60339_001","60339_001_124","Kim","2013","171",30,0.160890011,"Hedge's G",NA,NA,NA,NA,0.136317992,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.0801859662235845,0.0803584919159044,NA,NA,264
60339,"60339_001","60339_001_125","Kim","2013","171",30,1.33563228,"Hedge's G",NA,NA,NA,NA,0.165618459,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.555361806130933,0.626101283161806,NA,NA,264
60339,"60339_001","60339_001_126","Kim","2013","171",30,0.567818029,"Hedge's G",NA,NA,NA,NA,0.141260187,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.273115174631456,0.280227014487505,NA,NA,264
60339,"60339_001","60339_001_127","Kim","2013","171",30,0.383709767,"Hedge's G",NA,NA,NA,NA,0.138340452,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,0.188418536606264,0.190696986655964,NA,NA,264
60339,"60339_001","60339_001_128","Kim","2013","171",30,-0.014019931,"Hedge's G",NA,NA,NA,NA,0.135889841,NA,19,11,NA,NA,NA,"Kim 2013","d",NA,NA,-0.00700979327283984,-0.00700990809010031,NA,NA,264
60339,"60339_001","60339_001_129","Varzaneh","2015","12",120,2.55503709,"Hedge's G",NA,NA,NA,NA,0.060110951,NA,60,60,NA,NA,NA,"Varzaneh 2015","d",NA,NA,0.787444304200099,1.06466903184428,NA,NA,264
60339,"60339_001","60339_001_130","Varzaneh","2015","12",120,1.557857207,"Hedge's G",NA,NA,NA,NA,0.04302222,NA,60,60,NA,NA,NA,"Varzaneh 2015","d",NA,NA,0.614506147557525,0.716129576001204,NA,NA,264
60339,"60339_001","60339_001_131","Varzaneh","2015","12",120,2.545412911,"Hedge's G",NA,NA,NA,NA,0.059906419,NA,60,60,NA,NA,NA,"Varzaneh 2015","d",NA,NA,0.786313429533027,1.06169946053676,NA,NA,264
60339,"60339_001","60339_001_132","Varzaneh","2015","12",120,2.531441108,"Hedge's G",NA,NA,NA,NA,0.059610866,NA,60,60,NA,NA,NA,"Varzaneh 2015","d",NA,NA,0.784657512827747,1.05737604097065,NA,NA,264
60339,"60339_001","60339_001_133","Varzaneh","2015","12",120,3.338494012,"Hedge's G",NA,NA,NA,NA,0.079349817,NA,60,60,NA,NA,NA,"Varzaneh 2015","d",NA,NA,0.857843743019772,1.28512248120282,NA,NA,264
60339,"60339_001","60339_001_134","Shabrina","2018","287",60,0.529038961,"Hedge's G",NA,NA,NA,NA,0.067278661,NA,30,30,NA,NA,NA,"Shabrina 2018","d",NA,NA,0.255724152416605,0.261527985018367,NA,NA,264
60339,"60339_001","60339_001_135","Liu","2011","873",114,1.213366541,"Hedge's G",NA,NA,NA,NA,0.041075597,NA,57,57,NA,NA,NA,"Liu 2011","d",NA,NA,0.518691006790121,0.574547300843072,NA,NA,264
60339,"60339_001","60339_001_136","Liu","2014","450",53,0.520548597,"Hedge's G",NA,NA,NA,NA,0.075839908,NA,27,26,NA,NA,NA,"Liu 2014","d",NA,NA,0.251882489507969,0.257421811905354,NA,NA,264
60339,"60339_001","60339_001_137","Chang","2020","1",132,1.528214103,"Hedge's G",NA,NA,NA,NA,0.038827607,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.607149817513046,0.704394632661234,NA,NA,264
60339,"60339_001","60339_001_138","Chang","2020","1",132,0.952862264,"Hedge's G",NA,NA,NA,NA,0.033420441,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.430110671794682,0.460032466094548,NA,NA,264
60339,"60339_001","60339_001_139","Chang","2020","1",132,1.066458963,"Hedge's G",NA,NA,NA,NA,0.034289336,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.470516889352946,0.510733987819731,NA,NA,264
60339,"60339_001","60339_001_140","Chang","2020","1",132,1.253451975,"Hedge's G",NA,NA,NA,NA,0.035932545,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.5310502169774,0.591606752484255,NA,NA,264
60339,"60339_001","60339_001_141","Chang","2020","1",132,0.009823705,"Hedge's G",NA,NA,NA,NA,0.029981615,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.00491179324867097,0.00491183274941404,NA,NA,264
60339,"60339_001","60339_001_142","Chang","2020","1",132,0.126317576,"Hedge's G",NA,NA,NA,NA,0.03004169,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.0630331923999908,0.0631168727873275,NA,NA,264
60339,"60339_001","60339_001_143","Chang","2020","1",132,0.045912974,"Hedge's G",NA,NA,NA,NA,0.029989235,NA,68,64,NA,NA,NA,"Chang 2020","d",NA,NA,0.022950440352119,0.0229544711321218,NA,NA,264
60339,"60339_001","60339_001_144","Chen","2021",NA,81,0.470876518,"Hedge's G",NA,NA,NA,NA,0.049822628,NA,41,40,NA,NA,NA,"Chen 2021","d",NA,NA,0.22917227647628,0.233315686390659,NA,NA,264
60339,"60339_001","60339_001_145","Chen","2021",NA,81,0.80691664,"Hedge's G",NA,NA,NA,NA,0.052473182,NA,41,40,NA,NA,NA,"Chen 2021","d",NA,NA,0.374153797633953,0.393244371477904,NA,NA,264
60339,"60339_001","60339_001_146","Ozkan","2021","95",74,1.319437282,"Hedge's G",NA,NA,NA,NA,0.064692848,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.550678603960598,0.619354743668189,NA,NA,264
60339,"60339_001","60339_001_147","Ozkan","2021","95",74,1.213221259,"Hedge's G",NA,NA,NA,NA,0.06287522,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.518645608144606,0.574485194564352,NA,NA,264
60339,"60339_001","60339_001_148","Ozkan","2021","95",74,1.846639011,"Hedge's G",NA,NA,NA,NA,0.075970962,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.678376329106945,0.826099998087117,NA,NA,264
60339,"60339_001","60339_001_149","Ozkan","2021","95",74,1.734438198,"Hedge's G",NA,NA,NA,NA,0.073256099,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.655168841922139,0.784301700766997,NA,NA,264
60339,"60339_001","60339_001_150","Ozkan","2021","95",74,1.632336084,"Hedge's G",NA,NA,NA,NA,0.070933431,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.632302804069679,0.74524364885796,NA,NA,264
60339,"60339_001","60339_001_151","Ozkan","2021","95",74,1.123981989,"Hedge's G",NA,NA,NA,NA,0.061465961,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.489924123726322,0.53596049115493,NA,NA,264
60339,"60339_001","60339_001_152","Ozkan","2021","95",74,4.923282432,"Hedge's G",NA,NA,NA,NA,0.216704977,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.926472055434001,1.6328900632338,NA,NA,264
60339,"60339_001","60339_001_153","Ozkan","2021","95",74,1.659815833,"Hedge's G",NA,NA,NA,NA,0.071544698,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.638627466196773,0.755852441862426,NA,NA,264
60339,"60339_001","60339_001_154","Ozkan","2021","95",74,0.623493165,"Hedge's G",NA,NA,NA,NA,0.055556557,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.297619639341205,0.306905868390813,NA,NA,264
60339,"60339_001","60339_001_155","Ozkan","2021","95",74,2.581887748,"Hedge's G",NA,NA,NA,NA,0.097971426,NA,37,37,NA,NA,NA,"Ozkan 2021","d",NA,NA,0.790557800650236,1.07291733378136,NA,NA,264
60339,"60339_001","60339_001_156","Guan","2021","1",64,1.240931526,"Hedge's G",NA,NA,NA,NA,0.073260737,NA,34,30,NA,NA,NA,"Guan 2021","d",NA,NA,0.527225517881077,0.58629474419918,NA,NA,264
60339,"60339_001","60339_001_157","Guan","2021","1",64,1.302789098,"Hedge's G",NA,NA,NA,NA,0.074490021,NA,34,30,NA,NA,NA,"Guan 2021","d",NA,NA,0.545809534058324,0.612393191900942,NA,NA,264
60339,"60339_001","60339_001_158","Guan","2021","1",64,1.278408783,"Hedge's G",NA,NA,NA,NA,0.073998377,NA,34,30,NA,NA,NA,"Guan 2021","d",NA,NA,0.538578042724637,0.602150493498954,NA,NA,264
60339,"60339_001","60339_001_159","Guan","2021","1",67,1.860671448,"Hedge's G",NA,NA,NA,NA,0.084176006,NA,34,33,NA,NA,NA,"Guan 2021","d",NA,NA,0.681144434368814,0.831245911737897,NA,NA,264
60339,"60339_001","60339_001_160","Guan","2021","1",67,1.888643841,"Hedge's G",NA,NA,NA,NA,0.084958673,NA,34,33,NA,NA,NA,"Guan 2021","d",NA,NA,0.68657644741702,0.841450251791319,NA,NA,264
60339,"60339_001","60339_001_161","Guan","2021","1",67,1.821989625,"Hedge's G",NA,NA,NA,NA,0.083112931,NA,34,33,NA,NA,NA,"Guan 2021","d",NA,NA,0.673443018492936,0.817017007526748,NA,NA,264
60339,"60339_001","60339_001_162","Tabieh","2021","13",200,0.093923328,"Hedge's G",NA,NA,NA,NA,0.019870635,NA,100,100,NA,NA,NA,"Tabieh 2021","d",NA,NA,0.046909964919837,0.0469444195826363,NA,NA,264
60339,"60339_001","60339_001_163","Tabieh","2021","13",200,0.047386665,"Hedge's G",NA,NA,NA,NA,0.019854195,NA,100,100,NA,NA,NA,"Tabieh 2021","d",NA,NA,0.0236866848882383,0.0236911162563254,NA,NA,264
60339,"60339_001","60339_001_164","Tabieh","2021","13",200,0.276780604,"Hedge's G",NA,NA,NA,NA,0.0200401,NA,100,100,NA,NA,NA,"Tabieh 2021","d",NA,NA,0.137083821565823,0.137952327239401,NA,NA,264
60339,"60339_001","60339_001_165","Tabieh","2021","13",200,0.13335489,"Hedge's G",NA,NA,NA,NA,0.01989304,NA,100,100,NA,NA,NA,"Tabieh 2021","d",NA,NA,0.0665297173871998,0.0666281369127324,NA,NA,264
60339,"60339_002","60339_002_001","Shawareb","2011","213",76,2.111904108,"Hedge's G",NA,NA,NA,NA,0.080945304,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.726081625843972,0.920389502486863,NA,NA,265
60339,"60339_002","60339_002_002","Shawareb","2011","213",76,1.272906218,"Hedge's G",NA,NA,NA,NA,0.062262089,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.536929216213789,0.599830883058804,NA,NA,265
60339,"60339_002","60339_002_003","Shawareb","2011","213",76,0.575036659,"Hedge's G",NA,NA,NA,NA,0.053777727,NA,37,39,NA,NA,NA,"Shawareb 2011","d",NA,NA,0.276323695779482,0.283697456509927,NA,NA,265
60339,"60339_002","60339_002_004","Kara","2013","28",90,1.314666667,"Hedge's G",NA,NA,NA,NA,0.053289893,NA,45,45,NA,NA,NA,"Kara 2013","d",NA,NA,0.549289045467702,0.61736259467312,NA,NA,265
60339,"60339_003","60339_003_001","Clements","1986","309",48,0.989290443,"Hedge's G",NA,NA,NA,NA,0.090818234,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.443369717777731,0.476417243651745,NA,NA,266
60339,"60339_003","60339_003_002","Clements","1986","309",48,0.484814643,"Hedge's G",NA,NA,NA,NA,0.083071876,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.235584493725871,0.240093956832553,NA,NA,266
60339,"60339_003","60339_003_003","Clements","1986","309",48,0.070396379,"Hedge's G",NA,NA,NA,NA,0.08067511,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.0351764059995503,0.0351909256358699,NA,NA,266
60339,"60339_003","60339_003_004","Clements","1986","309",48,1.738331821,"Hedge's G",NA,NA,NA,NA,0.112100546,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.656007083997604,0.785771774283658,NA,NA,266
60339,"60339_003","60339_003_005","Clements","1986","309",48,-0.20441144,"Hedge's G",NA,NA,NA,NA,0.081058739,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,-0.101676045201513,-0.102028610965322,NA,NA,266
60339,"60339_003","60339_003_006","Clements","1986","309",48,-0.390952748,"Hedge's G",NA,NA,NA,NA,0.082215614,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,-0.191845430255748,-0.194252413599334,NA,NA,266
60339,"60339_003","60339_003_007","Clements","1986","309",48,-0.495567215,"Hedge's G",NA,NA,NA,NA,0.083181685,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,-0.240510312034606,-0.24531568567887,NA,NA,266
60339,"60339_003","60339_003_008","Clements","1986","309",48,0.422992284,"Hedge's G",NA,NA,NA,NA,0.082487264,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.20691896060778,0.209950333913585,NA,NA,266
60339,"60339_003","60339_003_009","Clements","1986","309",48,1.14567276,"Hedge's G",NA,NA,NA,NA,0.094296052,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.497059541651647,0.545393183791435,NA,NA,266
60339,"60339_003","60339_003_010","Clements","1986","309",48,0.480762393,"Hedge's G",NA,NA,NA,NA,0.083031118,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.233723389805713,0.23812440374912,NA,NA,266
60339,"60339_003","60339_003_011","Clements","1986","309",48,0.486500887,"Hedge's G",NA,NA,NA,NA,0.083088937,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.236358184561994,0.240913269049499,NA,NA,266
60339,"60339_003","60339_003_012","Clements","1986","309",48,1.66253318,"Hedge's G",NA,NA,NA,NA,0.109415328,NA,24,24,NA,NA,NA,"Clements 1986","d",NA,NA,0.63924595696786,0.756897613930894,NA,NA,266
